	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
3589	6/27/2021	74.88686228	57.7	92.5	4.193690908	-1.38	7.67	0.029409758	0	1	0	0
4064	6/27/2021	69.10899458	47.6	89.2	26.356975407	18.69	34.6	0.022948879	1	0	0	0
5618	6/27/2021	75.38962535	59.6	83.7	2.74635485	-1.42	7.73	0.0004634	0	0	0	0
5427	6/27/2021	72.52261135	47.5	88.6	22.802208465	17.39	26.28	0.000194685	1	0	0	0
1476	6/27/2021	64.78380813	48.8	81.4	24.656958396	18.82	31.86	4.669e-06	0	0	0	1
1723	6/27/2021	63.10165202	54.2	81.9	25.915218369	19.8	32.1	0.000442847	0	0	0	0
1444	6/27/2021	70.91220327	54.4	85.4	29.632568033	22.2	35.46	0.063292041	0	0	0	0
2010	6/27/2021	94.10681747	90.9	97.9	3.636545129	0.92	6.0	0.052855352	0	0	0	0
5084	6/27/2021	74.70553988	48.6	94.7	15.944696691	11.23	24.56	0.000404284	0	0	0	0
5225	6/27/2021	77.60273179	62.3	94.3	6.015650887	0.69	10.23	0.005905497	0	0	0	0
3307	6/27/2022	65.60135377	41.7	85.8	24.178623171	15.62	31.13	0.007447763	0	0	0	0
3638	6/27/2022	84.50230999	64.1	88.1	9.282628697	7.45	15.58	0.000354863	0	0	0	0
1187	6/27/2022	50.04645706	29.0	74.1	26.707850941	18.62	34.64	0.000138023	0	1	0	0
3987	6/27/2022	91.90808101	88.8	92.5	8.179927021	8.13	9.64	0.013741728	0	0	0	0
3298	6/27/2022	64.44432402	48.9	81.7	6.565916242	0.95	12.31	0.01195851	0	0	0	0
2771	6/27/2023	70.33390306	67.3	72.3	5.107402253	4.63	9.02	0.012336354	0	0	0	0
6037	6/28/2020	63.01731175	37.5	87.9	10.380861448	4.02	19.48	0.000517737	0	0	0	0
2607	6/28/2020	53.42420956	20.0	84.1	24.642883535	15.95	35.48	1.1e-08	0	0	0	0
1969	6/28/2020	44.37862431	19.3	87.8	25.167042568	12.52	35.11	0.002814076	0	0	0	0
5153	6/28/2020	39.3599649	21.7	51.7	29.374460648	20.81	38.45	1e-09	0	1	0	0
2800	6/28/2021	66.25436371	38.5	81.7	10.286603502	3.33	21.93	0.000888076	0	0	0	0
2187	6/28/2021	61.88822309	38.2	79.2	7.956782519	0.51	15.92	0.00275427	0	0	0	0
1760	6/28/2021	71.202913	64.8	80.2	7.361979359	2.16	13.58	1.449e-06	0	0	0	0
5784	6/28/2021	76.86794863	56.9	90.4	9.957665275	5.29	13.59	0.032896458	0	0	0	0
5610	6/28/2022	82.20979176	59.0	96.4	13.700633326	3.33	20.23	0.001420492	1	0	0	0
5689	6/28/2022	91.90501372	86.1	97.5	6.187430187	5.55	8.46	0.002977312	0	0	0	0
2425	6/28/2022	84.03869508	59.3	92.4	8.665878171	5.15	15.55	0.00485526	0	0	0	0
938	6/28/2022	68.3709783	45.0	85.6	17.615778232	10.3	28.58	0.001601634	1	0	0	0
2549	6/28/2022	77.82859074	58.7	79.4	5.620415335	3.58	12.66	0.001714518	0	1	0	0
1995	6/28/2022	54.46849875	29.1	70.8	16.90607681	6.12	30.08	0.000197157	0	0	0	0
487	6/28/2022	48.93540069	31.0	74.5	10.434767247	1.87	17.72	5.1268e-05	0	0	0	0
161	6/28/2023	63.13115832	35.0	89.1	23.406087438	17.07	28.34	0.0	0	0	0	0
1271	6/28/2023	65.81375868	47.2	78.0	20.632329934	12.67	28.9	0.011314228	0	1	0	0
1872	6/28/2023	73.6432678	55.9	91.6	6.106772455	-0.85	10.83	2.0395e-05	0	0	0	0
5641	6/29/2020	67.78365197	27.1	90.5	14.334014021	8.22	26.52	0.006304951	0	0	0	0
4448	6/29/2020	46.02566086	23.3	77.7	24.222310316	17.34	32.01	8.637e-05	0	0	0	0
3762	6/29/2021	54.69084195	35.4	83.8	23.3237855	14.36	30.73	5.2703e-05	0	0	0	0
4928	6/29/2021	71.79161817	62.3	74.2	3.58892611	0.31	6.45	0.0007763	0	0	0	0
2982	6/29/2021	78.01357293	49.9	91.4	10.047170681	6.68	16.81	3.3944e-05	1	0	0	0
1075	6/29/2021	52.9084761	29.5	80.0	26.079036192	18.68	35.03	0.01186752	0	0	0	0
3342	6/29/2021	69.00723615	44.4	85.2	14.275460076	11.15	19.98	0.000839136	0	0	0	0
3003	6/29/2022	62.28328326	34.6	82.0	16.505644468	11.13	27.14	6.2525e-05	0	0	0	0
569	6/29/2022	62.28324761	38.8	72.5	23.306731722	18.56	27.02	7.7974e-05	0	0	0	0
5650	6/29/2022	62.35709496	42.6	86.1	20.46716302	15.63	25.67	3.3347e-05	0	0	0	0
1654	6/29/2022	72.84156577	49.7	87.7	2.749908388	-3.03	12.97	0.003842604	0	0	0	0
5540	6/29/2022	61.47752096	42.8	80.6	11.503841569	6.63	16.85	0.021745779	0	0	0	0
1932	6/29/2022	56.19561293	42.0	73.3	29.060752804	22.14	33.2	0.033422551	0	0	0	0
915	6/29/2022	61.32398332	32.2	87.7	25.485682285	19.26	33.58	7.3253e-05	0	0	0	0
934	6/29/2023	83.76648345	77.8	91.5	16.086398303	12.86	20.87	0.00252272	0	1	0	0
5790	6/29/2023	57.04178938	39.4	83.9	14.458454281	6.33	22.05	0.000985193	0	1	0	0
4762	6/29/2023	56.13003026	33.8	67.6	18.422033611	11.24	26.43	2e-09	0	0	0	0
4151	6/29/2023	69.79752216	43.4	90.7	7.622179375	1.64	12.95	0.022954448	0	0	0	0
496	6/29/2023	59.26087886	30.7	82.5	24.199765356	15.54	33.87	0.00073138	0	0	0	0
6026	6/3/2020	75.31700043	44.6	90.1	19.42620606	13.47	26.29	0.004661975	0	0	0	0
2768	6/3/2020	65.22156853	41.3	90.1	18.54918996	9.31	25.95	1.4508e-05	0	0	0	0
270	6/3/2020	37.36171449	17.7	69.2	30.487970156	21.91	39.93	0.000734287	0	0	0	0
2300	6/3/2021	58.38381557	35.3	81.6	15.011223569	11.01	17.41	0.003042491	0	0	0	0
5343	6/3/2021	66.57224513	47.3	85.3	21.86066782	11.67	30.4	0.01214049	0	0	0	0
4209	6/3/2022	74.42048401	59.1	87.2	21.484583708	14.06	30.91	0.001769353	0	0	0	0
4018	6/3/2022	82.8639371	67.4	90.6	6.633842541	2.27	9.16	0.020221998	0	1	0	0
4031	6/3/2022	72.57966401	57.5	88.6	5.81855099	2.61	9.77	0.017358152	0	0	0	0
1656	6/3/2022	82.60695733	66.0	90.6	3.006712438	-0.4	6.77	0.002267243	0	0	0	0
3048	6/3/2023	76.54126818	66.6	92.5	14.927519424	9.76	17.17	0.043878331	0	0	0	0
4612	6/3/2023	45.16323517	28.8	67.2	15.368315822	9.74	22.05	0.001216869	0	0	0	0
5751	6/3/2023	63.4632182	38.6	82.1	19.331379851	11.67	26.83	0.001441208	0	1	0	0
2041	6/3/2023	58.93804336	39.0	85.3	14.734597909	5.08	20.55	0.001136551	0	1	0	0
1900	6/30/2020	58.98971739	33.5	84.8	9.676084387	-0.05	20.34	0.0	0	0	0	0
2207	6/30/2020	66.3208953	49.5	87.5	21.104522979	11.02	26.59	0.001219075	0	0	0	0
3640	6/30/2020	45.00952917	15.4	82.4	22.16188981	10.98	32.68	0.000179874	0	0	0	0
1087	6/30/2020	49.71534357	28.9	77.3	26.756126727	18.24	35.56	6.098e-06	0	0	0	0
5813	6/30/2020	84.1461073	71.9	93.6	9.561695188	7.36	16.93	0.015539865	0	0	0	0
5268	6/30/2021	83.80148094	50.9	95.3	13.515141127	7.12	23.72	0.003714093	0	1	0	0
5915	6/30/2021	83.01180971	74.0	89.7	8.047074149	5.65	10.95	0.000345258	0	0	0	0
4697	6/30/2022	81.12645161	58.9	91.6	10.440964402	6.65	15.71	0.047432561	0	0	0	0
4917	6/30/2022	87.71963101	68.2	92.3	8.742731835	4.69	16.15	0.054842105	0	0	0	0
441	6/30/2023	74.32936934	52.9	92.4	11.277965594	6.63	17.95	0.00396522	0	0	0	0
5106	6/30/2023	53.34905616	35.4	75.2	10.54739348	3.84	16.01	7.9e-08	0	0	0	0
4862	6/30/2023	63.30650979	42.8	83.7	5.477203328	-1.28	12.47	0.000568032	1	0	0	0
5805	6/30/2023	59.70012839	36.2	80.2	20.199757183	11.82	29.03	0.006749832	0	0	0	0
5100	6/30/2023	79.96501295	58.8	96.6	8.777061761	2.98	17.13	0.005356827	1	0	0	0
3331	6/4/2020	90.37739757	83.6	96.6	0.743707716	-3.34	3.84	0.004811984	0	0	0	0
5404	6/4/2020	50.86128722	38.5	69.6	22.265334766	15.68	28.34	1.148e-06	0	0	0	0
4881	6/4/2021	52.39180421	31.0	73.8	19.721184176	13.36	28.89	1.8591e-05	0	0	0	0
5098	6/4/2021	59.61674035	33.9	78.0	19.926516979	13.09	27.01	0.001070038	0	0	0	0
268	6/4/2022	86.80853634	71.9	95.9	15.559342225	8.96	20.49	0.043064604	0	0	0	0
3336	6/4/2022	57.72968222	34.1	89.2	14.607990235	6.47	24.62	4.2455e-05	0	0	0	0
5912	6/4/2022	89.13707028	73.8	95.5	12.875038464	7.95	18.17	0.014842302	0	0	0	0
5725	6/4/2023	46.22250323	23.5	74.5	25.281611795	14.93	33.52	2.68e-07	1	1	0	0
5097	6/4/2023	84.21153287	54.9	97.1	27.278654717	20.7	33.17	0.060943491	0	0	0	0
3198	6/4/2023	86.12200547	83.2	90.8	5.109691872	1.55	8.46	0.000250593	0	0	0	0
3904	6/4/2023	87.59621981	71.4	94.0	15.705685675	9.17	20.68	0.084904537	0	0	0	0
2435	6/4/2023	74.14943034	58.3	90.1	12.620955499	8.79	17.96	0.000390071	0	0	0	0
2821	6/4/2023	90.64764791	66.5	97.8	11.086182232	6.84	18.43	0.009417701	0	1	0	0
4280	6/4/2023	54.87305311	33.8	80.7	15.671638486	6.8	23.61	0.000190427	0	0	0	0
4508	6/5/2020	51.05104014	28.8	84.6	13.402525723	5.94	23.37	2.1877e-05	0	0	0	0
5506	6/5/2020	49.18318444	38.8	81.5	18.706368347	10.81	30.67	0.002459336	1	0	0	0
502	6/5/2020	52.91023166	35.6	78.6	21.291973604	13.77	30.27	3.65e-07	0	0	0	0
5286	6/5/2020	53.28288238	32.6	80.2	24.828041695	17.36	30.61	0.000816983	1	1	0	0
4740	6/5/2020	34.04720907	10.0	66.4	29.284390856	17.25	39.49	4.7603e-05	0	0	0	0
2392	6/5/2020	60.94840221	45.0	79.3	15.450781924	13.1	21.28	0.006614772	0	0	0	0
5080	6/5/2020	62.47459126	34.4	89.2	26.229065541	16.49	34.02	0.00197978	0	1	0	0
1352	6/5/2020	68.72707311	47.5	85.7	26.038921102	18.39	31.16	0.0037511	0	0	0	0
1558	6/5/2021	81.38493111	54.4	91.9	7.83825486	3.29	12.75	0.003854881	0	0	0	0
5250	6/5/2021	88.46401027	71.0	94.5	1.35020413	-0.73	5.63	0.03715436	1	0	0	0
3188	6/5/2022	70.22717772	51.6	91.8	9.363097112	4.53	16.36	6.417e-06	0	0	0	0
314	6/5/2023	43.65671872	25.3	72.6	28.06919804	17.11	37.23	2.6e-08	0	0	0	0
25	6/5/2023	48.39125238	28.2	62.9	16.442299218	5.65	26.74	0.0	0	0	0	0
2336	6/5/2023	77.00562658	47.7	89.4	21.136316485	16.61	27.45	2.0619e-05	0	1	0	0
3699	6/6/2020	68.50040717	49.3	86.5	13.957813753	4.17	18.4	0.014429886	0	0	0	0
4794	6/6/2020	87.36776923	74.3	89.0	12.953701576	10.21	20.62	0.014372028	0	0	0	0
256	6/6/2020	56.94378405	40.3	82.3	6.651324768	4.19	14.15	0.003002496	0	0	0	0
4400	6/6/2020	92.28991816	76.1	98.7	14.989111989	11.06	18.6	0.111152823	0	0	0	0
1124	6/6/2021	77.12428796	48.9	89.6	9.291428787	4.9	15.59	0.007642486	0	0	0	0
2103	6/6/2021	91.40223024	68.7	97.5	7.874170833	7.67	10.99	0.017587381	0	0	0	0
3946	6/6/2021	68.19390818	51.1	81.4	18.082323595	13.37	21.48	0.000209431	0	1	0	0
2837	6/6/2021	72.45904133	46.0	84.4	6.373546137	2.4	13.91	9.22e-07	0	0	0	0
3567	6/6/2022	79.15296307	64.5	86.4	4.583093624	3.35	10.02	0.009339872	0	0	0	0
1191	6/6/2022	73.63599782	53.1	85.2	16.767020278	11.53	21.43	0.02449979	0	0	0	0
337	6/6/2023	90.46172512	82.4	93.1	10.493314749	9.97	15.41	0.007349445	0	0	0	0
4654	6/6/2023	49.26669077	31.4	70.0	8.515898367	1.33	19.07	1e-09	0	0	0	0
3145	6/6/2023	41.0575823	22.1	70.8	30.715118989	21.9	39.23	9.905e-06	0	0	0	0
2730	6/6/2023	66.16476731	35.9	85.8	16.264637838	8.49	26.17	3.014e-05	1	0	0	0
2571	6/7/2020	54.42684656	33.3	79.2	28.831680148	21.43	37.33	0.00767905	1	0	0	0
1152	6/7/2020	60.24905387	45.9	73.8	10.479846787	3.05	19.76	7.518e-06	1	1	0	0
2330	6/7/2020	84.38446071	75.1	92.0	7.820452186	3.26	11.64	0.026105193	0	0	0	0
1285	6/7/2020	89.7569336	79.3	97.7	10.301094098	5.49	14.89	0.015660246	0	0	0	0
1653	6/7/2020	46.24487796	27.0	77.8	21.08242004	14.45	27.75	0.000534893	0	0	0	0
4562	6/7/2021	96.23682017	97.6	98.4	1.51215944	-1.32	3.38	0.009653819	0	0	0	0
4397	6/7/2021	72.29198148	53.5	89.5	6.531363772	0.92	12.89	0.000125375	0	1	0	0
1782	6/7/2021	57.22270742	37.4	76.2	8.281410072	1.75	14.4	0.006745944	0	0	0	0
54	6/7/2021	82.05564486	58.7	96.5	14.751843448	11.44	22.0	0.00866319	1	0	0	0
3406	6/7/2022	87.66512516	80.9	95.0	20.3075703	15.83	21.46	0.006545549	0	1	0	0
2426	6/7/2022	72.52040846	54.5	86.4	10.320284648	6.3	15.34	0.003547762	0	0	0	0
1440	6/7/2022	59.91593226	34.7	82.6	18.831263922	9.68	26.32	4.2342e-05	0	0	0	0
743	6/7/2022	46.67477928	27.1	63.3	17.113702457	7.56	27.61	0.0	0	0	0	0
196	6/7/2022	54.29678916	43.3	71.4	16.155031598	10.42	22.89	0.001655113	0	0	0	0
787	6/7/2023	83.3912152	67.9	91.4	16.934938585	12.53	20.55	0.008001766	0	0	0	0
5049	6/7/2023	77.29778341	56.2	93.2	6.709819697	2.0	14.05	0.026752394	0	0	0	0
4910	6/7/2023	80.79109931	57.1	95.6	16.063118905	11.38	23.7	0.03386493	0	0	0	0
588	6/7/2023	92.92658675	77.2	97.4	13.525105043	14.04	16.91	0.008359102	0	1	0	0
2544	6/7/2023	54.03056185	38.9	69.3	27.220226512	19.6	33.42	8.8753e-05	1	0	0	0
1130	6/8/2020	73.62638453	45.2	84.2	17.518982191	11.38	24.31	0.004880288	0	0	0	0
212	6/8/2020	39.73750334	21.7	65.4	28.14903442	19.61	36.46	2.037e-06	0	1	0	0
4723	6/8/2020	63.43883191	49.6	85.4	20.10926298	10.85	29.81	2.901e-06	0	0	0	0
3751	6/8/2020	68.6011675	47.1	89.3	13.844885935	12.01	16.88	0.001432571	0	0	0	0
6040	6/8/2021	75.88803908	71.6	87.5	5.452854832	1.65	9.95	0.005871292	0	0	0	0
1917	6/8/2021	63.1734683	43.4	82.5	3.394150194	1.25	8.99	0.002506557	0	0	0	0
2290	6/8/2021	54.21645714	33.4	66.1	27.877369034	19.97	36.24	6.94e-07	0	0	0	0
4630	6/8/2021	58.98367431	37.4	82.4	19.603211015	13.96	24.56	7.668e-06	0	0	0	0
3898	6/8/2021	78.18811248	60.0	89.8	10.288571729	6.22	17.69	0.053408318	0	0	0	0
1219	6/8/2021	86.24864263	67.7	91.8	-0.246215938	-4.76	4.24	0.007636213	0	0	0	0
1823	6/8/2021	45.00474566	21.9	83.6	13.300177883	4.39	22.61	3.05e-07	1	0	0	0
2613	6/8/2021	86.29574066	70.6	90.8	18.157157108	15.09	19.65	0.007272368	1	0	0	0
3504	6/8/2022	56.53585759	41.3	79.7	29.685965895	21.88	37.76	1.716e-06	1	0	0	0
2446	6/8/2022	92.52632839	81.5	97.7	8.063364443	1.82	12.61	0.024005223	0	0	0	0
2572	6/8/2023	58.97586101	35.8	89.9	19.204936255	9.33	29.66	0.025544168	0	0	0	0
158	6/8/2023	74.79795432	59.5	91.3	16.330733352	11.01	20.6	0.009341479	1	0	0	0
4309	6/8/2023	83.05838319	47.9	93.5	10.875030045	6.11	16.64	0.00295554	0	0	0	0
5652	6/8/2023	84.25680103	69.2	89.3	3.468046369	-0.96	8.45	0.000269552	0	0	0	0
4430	6/9/2020	67.47844753	35.8	90.9	8.591570019	0.49	16.67	0.001415962	0	0	1	0
351	6/9/2020	48.91040867	24.2	77.4	22.967965977	14.19	33.02	1.9833e-05	0	0	0	0
1532	6/9/2020	67.44634686	41.2	91.2	29.741338357	22.11	36.04	0.021731274	0	0	0	0
1020	6/9/2020	84.21746691	52.3	96.8	19.614803465	13.25	28.65	0.005550479	0	0	1	0
5135	6/9/2020	78.74688525	53.2	96.6	5.318540539	0.57	12.38	0.036585166	0	0	0	0
3422	6/9/2020	64.97785511	37.6	87.5	12.833548179	6.54	23.06	0.000218403	0	1	0	0
99	6/9/2020	66.1176158	39.1	88.1	17.807343998	12.54	24.2	0.000648736	0	0	0	0
4226	6/9/2020	39.77595814	15.4	73.7	29.17855991	17.76	38.47	2.139e-06	0	0	0	0
1679	6/9/2020	64.52671208	30.3	89.3	12.166629933	6.31	23.57	0.000152085	0	0	0	0
1865	6/9/2021	75.12237016	49.3	93.6	21.218873728	16.84	21.05	0.000139582	0	0	0	0
3380	6/9/2021	78.66371357	62.4	94.3	14.607077784	4.2	19.71	0.007800694	1	0	0	0
4942	6/9/2021	73.02407346	51.1	75.6	6.353648396	5.34	13.26	0.000192897	0	0	0	0
71	6/9/2022	62.0815286	43.8	79.7	19.895718889	11.51	28.69	3e-09	0	0	0	0
3397	6/9/2022	83.38516376	64.6	95.0	11.460225702	11.35	13.92	0.00368676	0	0	0	0
3719	6/9/2022	84.54569277	61.0	92.5	16.052387839	11.03	22.68	0.006981822	0	0	0	0
2780	6/9/2023	84.85977056	53.8	94.8	16.464180277	12.86	25.37	0.024759973	0	0	0	0
3763	6/9/2023	55.09327301	37.6	84.2	28.682621971	21.52	36.98	0.018322996	0	1	0	0
223	7/1/2020	46.32825263	26.5	80.5	21.197974602	10.43	28.7	1.8871e-05	0	0	0	0
3793	7/1/2020	77.93791777	59.8	87.5	18.275051734	14.58	20.11	0.001620313	0	0	0	0
4110	7/1/2020	77.16606455	47.3	95.2	10.530298005	3.55	16.52	4.26e-07	0	0	0	0
680	7/1/2020	86.2363153	61.0	96.0	3.050129138	-1.67	8.34	0.011248096	0	0	0	0
1477	7/1/2020	66.27827051	41.3	88.8	21.73690963	14.14	28.78	0.021617436	0	0	0	0
3981	7/1/2021	92.94066768	93.0	94.3	4.06546242	1.5	7.2	0.052851493	0	0	0	0
542	7/1/2021	67.45889468	44.1	87.6	12.737256236	5.02	17.25	0.011164389	1	0	0	0
2876	7/1/2022	69.44605417	46.2	91.2	22.69542381	18.3	26.07	0.006651968	0	0	0	0
5140	7/1/2022	65.80963356	44.8	83.5	19.473758114	14.91	30.11	0.00489092	1	1	0	0
2620	7/1/2022	45.37816962	28.8	71.2	15.107434918	6.25	24.84	0.000311736	0	1	0	0
4149	7/1/2023	50.46305109	35.3	81.0	18.200739168	10.15	26.9	8e-09	0	0	0	0
4332	7/1/2023	62.76411465	38.3	86.3	17.370619962	10.77	24.72	0.009858755	0	0	0	0
4113	7/1/2023	85.77026914	66.1	93.0	9.802709575	6.8	16.75	0.007813467	0	0	0	0
3792	7/1/2023	73.46945923	51.5	91.4	19.091589632	12.56	20.35	0.146105751	0	0	0	0
1549	7/1/2023	54.04172485	34.8	70.7	23.273249774	15.65	32.55	0.012513043	0	0	0	0
3352	7/1/2023	80.57088225	60.2	93.9	4.33270765	0.8	10.41	0.000426722	0	0	0	0
1675	7/10/2020	80.89965614	60.0	90.5	5.878436095	2.27	11.79	0.0	0	0	0	0
621	7/10/2020	64.03928154	33.3	86.9	16.343502274	6.44	25.19	0.000584321	0	0	0	0
6015	7/10/2020	48.21250501	21.0	73.8	25.452322495	15.45	37.73	0.0	0	0	0	0
2051	7/10/2021	75.46776568	50.3	94.6	26.208201394	20.21	31.93	0.039771356	0	0	0	0
1071	7/10/2021	87.70396733	58.4	96.6	2.844587868	-0.57	8.2	0.001731025	0	0	0	0
4219	7/10/2022	86.9166786	67.1	93.4	11.663410253	5.91	16.27	0.002709681	0	0	0	0
2829	7/10/2022	70.75647144	47.6	90.4	15.836964525	13.13	19.89	0.00022207	0	0	0	0
5101	7/10/2022	83.07386916	59.1	95.0	5.021118829	0.21	11.84	0.014430872	0	0	0	0
4653	7/10/2022	86.00650911	68.4	93.0	6.007060299	0.23	10.78	0.014719452	0	0	0	0
1676	7/10/2022	70.94775956	41.4	88.9	11.358016867	8.59	18.82	0.004882655	0	0	0	0
2079	7/10/2023	48.44452972	28.6	76.4	25.651526697	15.65	36.68	0.001641576	0	1	0	0
4672	7/10/2023	34.60326182	11.9	58.3	31.093273387	21.4	40.17	4.54e-07	0	0	0	0
4135	7/10/2023	83.94312284	65.4	87.0	5.583281511	-0.76	16.13	0.000294544	0	1	0	0
3150	7/11/2020	64.58764464	41.1	86.9	9.753262105	3.18	16.34	0.000480744	0	0	0	0
2579	7/11/2020	83.0567991	63.6	94.0	3.422791831	-2.58	11.38	0.003613175	0	0	0	0
4963	7/11/2021	73.0212717	53.5	92.6	19.053904169	14.57	21.34	0.008129266	0	0	0	0
317	7/11/2021	57.76234612	33.4	79.0	17.4566251	9.65	28.29	2.13e-07	0	1	0	0
1003	7/11/2021	94.34857679	97.6	96.0	7.120105068	4.76	7.77	0.013474913	1	1	0	0
984	7/11/2021	53.99461157	35.7	86.4	21.854374694	13.67	30.76	0.000406508	0	0	0	0
4896	7/11/2022	79.67573398	61.5	91.3	19.354025478	15.39	22.48	0.039531878	0	0	0	0
389	7/11/2022	54.14891541	34.8	79.6	29.325179386	21.56	36.38	0.004418355	0	0	0	0
391	7/11/2022	45.1338633	20.9	73.4	18.292930746	5.03	30.4	0.017994277	0	0	0	0
2683	7/11/2023	86.48063667	72.6	95.8	25.067024153	20.54	29.13	0.004839062	0	0	0	0
5267	7/11/2023	56.57805111	38.9	78.8	28.273521794	20.39	36.58	0.015555106	0	0	0	0
240	7/11/2023	75.12058415	55.2	91.2	6.853786364	0.53	14.43	0.000743202	0	0	0	0
2767	7/11/2023	87.38950076	77.5	96.0	3.286418456	-1.27	7.76	0.038595259	1	0	0	0
4038	7/11/2023	70.76772498	41.7	85.1	13.998039406	8.47	24.52	0.000232477	1	0	0	0
3244	7/11/2023	90.82178244	94.5	93.3	2.861386433	1.45	6.49	0.054566974	0	0	0	0
3438	7/12/2020	61.61267638	38.0	82.3	26.080650553	19.94	31.19	0.026644307	0	0	0	0
4627	7/12/2020	49.95281718	27.3	82.2	28.041917538	18.59	35.56	0.004275854	1	1	0	0
116	7/12/2021	80.80514229	51.2	96.3	26.600813861	20.99	32.41	0.008692889	0	0	0	0
5243	7/12/2021	76.13762825	55.1	79.7	10.566313868	8.58	18.1	2e-09	0	0	0	0
4208	7/12/2021	88.94775532	80.9	92.7	5.660872748	3.97	9.35	0.013187161	0	0	0	0
2787	7/12/2021	68.95701606	46.5	80.2	19.94765059	11.19	28.78	0.001204745	0	0	0	0
4858	7/12/2021	81.99368736	63.4	96.8	6.739769465	2.94	11.34	3.845e-06	0	0	0	0
4780	7/12/2021	62.99343492	28.7	91.0	16.384756664	9.7	29.29	0.002332004	0	0	0	0
1029	7/12/2021	93.87737406	84.0	96.7	9.162965776	9.7	11.29	0.000537545	0	1	0	0
2574	7/12/2022	61.52987863	36.0	82.6	22.310127952	15.92	30.71	0.000368449	1	0	0	0
2815	7/12/2022	67.09052869	47.1	89.0	23.044778925	18.88	29.8	0.012481021	0	0	0	0
421	7/12/2022	56.65031917	25.7	88.2	11.318553862	1.13	24.12	0.000467758	0	0	0	0
4582	7/12/2022	79.15563741	59.8	89.3	21.540995404	17.73	28.3	0.007111802	1	0	0	0
3314	7/12/2023	74.31809676	63.0	81.9	8.672111115	4.47	14.46	0.000239464	0	0	0	0
4070	7/12/2023	88.43355362	93.6	93.1	20.309644731	15.43	23.28	0.019649017	0	0	0	0
1875	7/12/2023	60.37784738	53.1	76.0	10.265662795	4.32	14.38	4.3277e-05	0	0	0	0
1567	7/13/2020	51.83935217	32.6	72.3	11.414927765	4.93	15.69	0.007993505	1	0	0	0
2210	7/13/2020	66.40458482	45.0	81.9	2.147237353	-3.69	7.26	0.000132074	0	0	0	0
5396	7/13/2020	67.61558088	54.8	85.1	17.64443177	14.96	20.28	0.003861121	0	0	0	0
2560	7/13/2020	56.76482723	34.2	84.6	5.161017756	-0.03	12.33	8.094e-06	0	0	0	0
2288	7/13/2021	53.17021577	29.3	86.3	27.552130513	19.68	31.06	0.00282649	0	0	0	0
4417	7/13/2021	67.08486009	41.1	85.0	14.283126154	6.29	20.74	0.002184106	0	0	0	0
2264	7/13/2021	60.61821876	43.7	69.5	21.057821468	14.54	28.54	7.8334e-05	0	0	0	0
1738	7/13/2021	89.76094863	81.4	96.0	2.677272326	0.06	6.25	0.035057622	0	0	0	0
2643	7/13/2022	97.70635766	97.6	97.9	0.704444582	-1.45	3.92	0.006130753	0	0	0	0
1543	7/13/2022	78.69300595	65.2	88.7	12.057772284	7.25	17.28	0.00115956	0	0	0	0
3857	7/13/2022	57.17960343	39.1	86.8	22.203572195	14.33	26.75	8.5164e-05	1	0	0	0
3806	7/13/2022	82.13408448	76.4	93.6	18.755389859	16.76	19.25	0.02796219	0	0	0	0
4891	7/13/2022	65.28746752	48.9	88.8	27.782978988	20.42	33.93	0.001106761	0	0	0	0
2970	7/13/2023	87.44720813	70.1	95.1	7.413159954	6.01	10.57	0.003542435	0	0	0	0
1195	7/13/2023	64.1483099	38.5	88.2	16.858942446	9.35	24.1	0.001738504	0	0	0	0
1611	7/13/2023	53.63348534	35.4	69.1	24.105293938	16.56	32.92	0.00167705	0	0	0	0
4284	7/14/2020	85.04156655	66.3	95.4	7.90224636	5.26	11.22	0.015120881	0	1	0	0
2944	7/14/2020	68.8788928	32.6	91.1	12.846180591	7.08	24.23	0.002477914	0	0	0	0
3753	7/14/2020	69.96673893	48.8	91.6	15.50652608	6.93	21.28	7.5171e-05	1	1	0	0
5179	7/14/2020	61.68671098	31.5	86.1	25.671912546	18.03	34.73	0.000169455	0	0	0	0
3630	7/14/2022	85.5123095	76.6	91.4	3.570933571	2.66	5.97	0.01212022	0	1	0	0
5537	7/14/2022	87.40262505	66.5	94.8	9.040082396	6.31	14.35	0.000129566	0	0	0	0
624	7/14/2023	72.82375829	64.2	82.6	25.361867198	20.1	30.21	6.706e-06	1	0	0	0
3408	7/14/2023	93.74714733	97.6	96.1	0.944201172	0.6	2.75	0.087683421	0	0	0	0
5053	7/15/2020	55.5256945	35.3	72.9	11.506848527	4.47	20.43	1.3016e-05	0	0	0	0
4205	7/15/2020	61.30189786	40.4	85.2	23.760198064	13.31	34.05	0.01765889	0	1	0	0
284	7/15/2020	74.49209098	54.7	91.5	19.090414308	13.28	28.66	6.132e-06	0	0	0	0
2817	7/15/2021	82.30948405	60.1	93.2	7.488320477	1.68	12.03	0.027909667	0	0	0	0
173	7/15/2021	84.27624624	68.1	94.0	10.852908286	6.78	14.31	0.000697036	0	0	0	0
2497	7/15/2021	85.4842411	51.1	91.2	12.191158612	10.38	18.66	0.000177738	0	0	0	0
91	7/15/2022	61.7407686	35.4	89.1	23.189771414	15.11	32.59	0.019369287	0	0	0	0
